candidate_topic_count,topic_number,representative_rank,tfidf_row_index,topic_weight,relative_topic_loading,video_id,comment_id,comment_text,retrofit_topic,creator_type,video_type,primary_theme
16,3,3,22965,0.2811717394190763,1.0,Q4iG6O7JEM0,UgxO6Ecfrj2YHFuu0wN4AaABAg,What's your name ?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
16,3,4,3135,0.2811717394190763,1.0,xcAwujfTN64,UgzdkqsymdISnDR8YNh4AaABAg,What’s the ig?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,3,5,29861,0.2811717394190763,1.0,OWALq8C5Wkg,UgyXKweO6Gil5bqGWB94AaABAg,what is this?,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
16,3,6,3664,0.2811717394190763,1.0,jYNufQVIFfA,Ugyc_8hpPw0w51eyTXd4AaABAg,What about Airkrete?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
16,3,7,33546,0.2811717394190763,1.0,gIhAyS38-f4,Ugzgjo86w6j9Z7jT2Lp4AaABAg,"So, what’s the verdict ?",smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
16,3,8,9073,0.2811717394190763,1.0,NZNyK7W8yKI,UgzO38aWxHf09IUfzXl4AaABAg,Since you have your what out ?,windows_doors_glazing,builder_contractor,how_to_installation_demo,theme_question_request
16,3,9,9055,0.2811717394190763,1.0,NZNyK7W8yKI,UgxGMg7Ks-u_wKP0BMN4AaABAg,His what out???,windows_doors_glazing,builder_contractor,how_to_installation_demo,theme_question_request
16,3,10,436,0.2811717394190763,1.0,LVYSz1CuuDw,UgwoqmayVm_re-VGdf94AaABAg,What for ?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,1,172,0.27955852805766784,1.0,UUalCAU4W8g,UgzokD-y9cqTYGYPO0F4AaABAg,Please how can I get this,internal_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,2,1343,0.27955852805766784,1.0,mobbhOH5teg,UgzjtCX1HHkagVxbjQN4AaABAg,How can I get this.,external_wall_insulation,builder_contractor,how_to_installation_demo,theme_question_request
16,4,3,1029,0.27955852805766784,1.0,MzSCf_LkyNw,Ugyb_WwCUCve7N2GIQl4AaABAg,How is he a gangster in paradise?,loft_roof_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,4,553,0.27955852805766784,1.0,RlQjU6gQcFU,UgzOc6u9y_EY2bD40Zl4AaABAg,"So, that's how it done...? 😱",external_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,5,14918,0.27955852805766784,1.0,tyTT9jNfnc8,UgxtIHBXYrr9KJ1UgEp4AaABAg,How much? 😂😂😂😂😂😂,loft_roof_insulation,training_educational,problem_warning_mistakes,theme_question_request
16,4,6,30595,0.27955852805766784,1.0,UFQrJ_okXBg,UgwwOoTTEp_TAgGUEJx4AaABAg,how do i do that,smart_heating_controls,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,7,3003,0.27955852805766784,1.0,EY77sPyVM2c,UgzMcMysyImMD4RYOq94AaABAg,How much is the PF?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,8,15415,0.27955852805766784,1.0,P6rA-E-HmQ0,UgwCHor35FidVlGrelR4AaABAg,how much all???,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,9,19092,0.27955852805766784,1.0,ukgh7mrTd-Y,UgzWJu9O8P_JiNCc10B4AaABAg,How much is this?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,4,10,33839,0.27955852805766784,1.0,f9wxGMxavgM,UgwWAZaJVdfWgJuAiJt4AaABAg,How much for that system??? 😊,windows_doors_glazing,installer_tradesperson,how_to_installation_demo,theme_question_request
16,5,1,5110,0.20369783555572646,1.0,jKiXJOX4ol8,UgxwhEvjXdkzouWG22l4AaABAg,Do you also have a heat pump?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,5,2,31740,0.18288551042419593,0.9889685340125799,fh_KDoj2Qm8,UgyYhjQHQxQiclZiGD14AaABAg,"Heat pump At 50c! , you need to rethink that one.",heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
16,5,3,41658,0.16449464727193713,0.7291508888832287,QLGANlbqIFY,UgyHPCFH1wQ5Y9osiXN4AaABAg,There seem to be two heat pumps out the front. What is the second heat pump for?,heat_pump_heating_retrofit,training_educational,project_walkthrough,theme_question_request
16,5,4,28746,0.14579708099402752,1.0,xOUBlKTynes,UgzokSIQDFqfOrCzZTh4AaABAg,Get a quote for a heat pump: https://tech.referrals.octopus.energy/uOYXOG2p,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_cost_finance
16,5,5,22581,0.1393127054972768,0.7762839627859853,qmWRN3Ob1Po,UgzKJJAHgWprZndih1x4AaABAg,I don't have the funds for this heat pump solution or do I have the space.,heat_pump_heating_retrofit,training_educational,how_to_installation_demo,theme_practical_advice
16,5,6,33336,0.1334163444116389,0.6203800704903168,lpRNEcK3fGA,Ugwh4X9U_q8zY2bjC_l4AaABAg,How noisy is your heat pump?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
16,5,7,24893,0.13274941170214677,0.9695290813892739,Hyv_vQEvHgo,Ugy_h-jUZMVmv9eM0qF4AaABAg,Is it a heat storage heat pump boiler?,heat_pump_heating_retrofit,diy_renovator_homeowner,how_to_installation_demo,theme_question_request
16,5,8,38984,0.1325235552892131,0.9846702944093944,0oDLwBZurp8,UgzBS1s0mT8OG-pJbGd4AaABAg,Are you showing the installation of the heat pump?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
16,5,9,38980,0.12922431481924104,1.0,0oDLwBZurp8,UgxX1c5x8CcJ3RIBB6N4AaABAg,Do you have a heat pump episode?,whole_house_deep_retrofit,builder_contractor,project_walkthrough,theme_question_request
16,5,10,41794,0.12865634014966432,1.0,MUGaC890lJ8,UgyaGaVI25InQbK3IUd4AaABAg,So a heat pump comes pre installed? Also are all heat pump heaters electric?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
16,6,1,31058,0.2703340517268662,1.0,C5lPpLUw-Ts,Ugwr2Msi9gMhtiGW-kx4AaABAg,Great video as always!!,external_wall_insulation,diy_renovator_homeowner,how_to_installation_demo,theme_practical_advice
16,6,2,11555,0.2703340517268662,1.0,w6wo2URorG4,UgwTJXtYT8CzfCAqmFx4AaABAg,"As always, great video!",heat_pump_heating_retrofit,builder_contractor,problem_warning_mistakes,theme_practical_advice
16,6,3,3448,0.2703340517268662,1.0,jYNufQVIFfA,UgxUq-MVpFxzwQN6yMN4AaABAg,Great video as always 👍,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_practical_advice
16,6,4,26493,0.23578311824501033,1.0,9jRpO_kKgJM,UgzKSTff0h8q76aIy4N4AaABAg,"As always, great video, thanks so much.",smart_heating_controls,training_educational,how_to_installation_demo,theme_practical_advice
16,6,5,4129,0.20330417773921777,0.9986194707672416,1mJkjrwxdP4,Ugz6JPHkBE55sXDz4p14AaABAg,Great video. Is that polished metal one?,smart_heating_controls,training_educational,how_to_installation_demo,theme_question_request
16,6,6,18304,0.20274269344215096,1.0,LL6YhT_HkIY,UgxNfEVefVeIAleh-794AaABAg,Top video as always 👍👍,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_practical_advice
16,6,7,16203,0.2018619853217267,0.6935177405425927,uv75G4ed2dw,UgxmU03x2_v_GF23LIF4AaABAg,Another great video. Have you said what your first name is?,heat_pump_heating_retrofit,diy_renovator_homeowner,project_walkthrough,theme_question_request
16,6,8,17216,0.19729314368734865,1.0,NuBYWUFiuww,UgzgM48EDlJ1_Kff5e14AaABAg,"I always keep the screws for reusing, great video thanks",windows_doors_glazing,installer_tradesperson,how_to_installation_demo,theme_practical_advice
16,6,9,5046,0.18682603533516415,0.9651033225510244,irytqcJZSps,UgyT5ygyZNogFrYAKwh4AaABAg,Great video thanks. So do you have to remove the plaster first?,damp_condensation_moisture,builder_contractor,problem_warning_mistakes,theme_question_request
16,6,10,26284,0.1793177065442279,0.9960343368035439,7dhfqmm_c2M,UgyuVIXwSGh5HU9KhNp4AaABAg,Ps. Great video & thanks. It highlights the problem.,cavity_wall_insulation,installer_tradesperson,how_to_installation_demo,theme_safety_risk_warning
16,7,1,24953,0.28591938097314995,0.9276325017266125,GZAce6iz2gg,Ugz9lgNYahQVKq1u3Ed4AaABAg,why brazing and not stabrite8??,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
16,7,2,31887,0.27597011930131315,1.0,5t9PwXUV3SA,Ugxzk1Jco9ZeRdgKFeJ4AaABAg,Why the blurring?,heat_pump_heating_retrofit,installer_tradesperson,how_to_installation_demo,theme_question_request
16,7,3,22718,0.27597011930131315,1.0,fK7xyDSxa0I,UgxxJsugpvJjguyChw94AaABAg,Why only 70 ?,smart_heating_controls,installer_tradesperson,practical_advice_explainer,theme_question_request
16,7,4,9200,0.27597011930131315,1.0,xc_BbbMi1cg,UgyWpt6yP-b24FRX8E14AaABAg,why all the curses?,heat_pump_heating_retrofit,diy_renovator_homeowner,practical_advice_explainer,theme_question_request
16,7,5,3160,0.2672887970456205,0.9884845836369127,xcAwujfTN64,Ugy0GVd7YA0P_q9aqkx4AaABAg,Why install from top to bottom? Why not bottom to top????,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,7,6,2820,0.23006273019863963,0.9202725819994089,GhAKMAcmJFg,UgyO8b5aQVaog0ElQrt4AaABAg,why aren't you boris's heating tzar yet?,heat_pump_heating_retrofit,builder_contractor,practical_advice_explainer,theme_question_request
16,7,7,10293,0.21907973763172325,0.9854277161541188,RwHD7D6avyQ,UgyhpFciQr-6gDv2TXB4AaABAg,Why not do this why not do that?,floor_insulation,builder_contractor,how_to_installation_demo,theme_question_request
16,7,8,1744,0.21766918064425553,0.864371642384096,4-6KqpUoM3g,UgwiBUdxt1dHW5Ap6Kx4AaABAg,Why not use a calkline?,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_question_request
16,7,9,2200,0.21363708416467642,0.6364369015699324,dIPM5yk2u38,Ugz2OCm1uBHmEzfgj594AaABAg,why the cone off insulation,airtightness_draught_proofing,installer_tradesperson,how_to_installation_demo,theme_energy_performance
16,7,10,20832,0.21348596439718184,0.6292362514839605,hjlVL4sgqKw,UgwKQKhdT-Cjp1e8fAV4AaABAg,boring! why video?,heat_pump_heating_retrofit,training_educational,practical_advice_explainer,theme_question_request
16,8,1,5542,0.233923644353941,0.7175034303712087,1kz1c-rZsDk,UgwDbEB1_ESMMuKeoYl4AaABAg,How to interconnect 2 solar panels?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,8,2,5107,0.20047941187746215,0.9216816310211238,jKiXJOX4ol8,UgxYPtpstc23SGFUcm14AaABAg,"I have Tesla solar panels, can I use this system with them?",solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,8,3,23436,0.1792764611839599,0.7281952306008329,Gw8lLhMzLho,UgwLCmYhVOqjGki2WfN4AaABAg,Where can I get these solar generators to buy and do they come with solar panels?,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_question_request
16,8,4,10028,0.1748739785667763,0.733926104378744,WBrL9153zJQ,Ugw3HV2ANsGnpTlVfZ94AaABAg,What solar panels are these?,solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
16,8,5,19230,0.1720337206238541,1.0,H8Ms_siUiCk,UgyTYKcLmSRGzGOeXRZ4AaABAg,Yeah the solar panels leak. Always!,solar_renewable_integration,installer_tradesperson,problem_warning_mistakes,theme_practical_advice
16,8,6,12678,0.17189986308593727,0.8033468182326281,1N_ZsLrfUJM,UgzgrDdoWtR3yHbylJp4AaABAg,"Hi Finn, I have a 6.65kw solar system inc.14 panels on the roof, with a Goodwe inverter. I have been told about fitting a 7.68kw Jinko battery to our system, as we have Jinko panels on the roof. Do you have any thoughts on this battery and fitment please?",solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
16,8,7,37928,0.16790238177387343,1.0,gLFH0GvBLlA,UgxwnzECFUtF371lFcZ4AaABAg,"I’m upgrading my setup with additional solar panels and a 9.4kWh battery. I already have a 10-year-old 4kW solar system, so this will be an add-on. The full package, 8.5kW of solar panels, a 6kW inverter, a 9.4kWh battery, installation, anti-bird protection, and scaffolding, costs £8,650 all in. There’s also the option to expand the battery storage at a later date with extra 9.4kWh batteries at £2,000 each.",solar_renewable_integration,training_educational,practical_advice_explainer,theme_cost_finance
16,8,8,13640,0.1673383400026065,0.7327293305610815,Kz5JbXTo4rM,UgxxFzKqBm2rr6azUN94AaABAg,"What is the use of the Powmr brand 4.2kw, 24v battery system for 200watt 18.6v solar panels?",solar_renewable_integration,training_educational,practical_advice_explainer,theme_question_request
16,8,9,30319,0.16629697985053568,1.0,5ftY0QMe2qY,UgzXNkZYv2aBOB5u3AB4AaABAg,So all the solar panels with battery and install all for 4 grand thats cheap,solar_renewable_integration,installer_tradesperson,how_to_installation_demo,theme_cost_finance
